ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
6982,,Graduation,Married,,0,0,19-03-2013,14,783.0,30.0,,140,76,15,1,,10,9,2,0,0,0,0,0,0,3,11,0
6431,1964.0,PhD,Married,45759.0,1,1,23-02-2013,13,,,,3,0,4,2,2.0,0,3,7,0,0,0,0,0,0,3,11,0
9733,1978.0,Basic,Together,24882.0,1,0,09-09-2012,52,,,,29,0,36,1,,1,2,6,1,0,0,0,0,0,3,11,0
5602,,PhD,Together,66973.0,0,0,17-05-2013,98,466.0,22.0,432.0,147,113,102,1,,7,12,3,0,0,0,0,0,0,3,11,0
7829,,2n Cycle,Divorced,,1,0,26-09-2013,99,15.0,,8.0,7,4,25,1,,1,2,5,0,0,0,0,0,1,3,11,0
1324,1988.0,Graduation,Married,38872.0,1,0,30-05-2013,93,23.0,3.0,,3,19,22,2,,0,3,8,0,0,0,0,0,0,3,11,0
326,1973.0,Graduation,Married,,1,1,18-02-2013,38,235.0,,,8,9,12,4,,1,6,6,0,0,0,0,0,0,3,11,0
7224,1977.0,Graduation,Married,31353.0,1,1,29-12-2013,24,,0.0,10.0,3,1,7,2,,1,2,8,0,0,0,0,0,0,3,11,0
6999,,Master,Married,,0,0,13-05-2014,80,,16.0,,32,16,8,1,7.0,3,12,3,0,0,0,0,0,0,3,11,0
9938,1954.0,Graduation,Married,80067.0,0,0,19-09-2013,82,,,813.0,27,173,51,1,4.0,6,6,2,0,0,1,0,0,0,3,11,0
6422,1954.0,Graduation,Married,,0,0,17-01-2013,20,,189.0,,50,33,172,1,,6,5,2,0,0,0,0,0,0,3,11,0
3182,1973.0,PhD,Single,,1,1,31-03-2014,81,,1.0,,7,1,79,6,5.0,1,3,8,1,0,0,0,0,0,3,11,1
7300,1952.0,Graduation,Divorced,69142.0,0,1,29-06-2014,50,448.0,4.0,,6,4,39,3,,1,7,5,0,1,0,0,0,0,3,11,0
10424,1968.0,Graduation,Single,75922.0,0,0,09-12-2013,60,,,553.0,224,23,92,1,4.0,4,9,1,0,0,0,0,0,0,3,11,0
8727,1978.0,Graduation,Divorced,63693.0,0,1,14-10-2013,63,587.0,,337.0,42,87,54,3,,6,9,6,0,0,0,0,0,0,3,11,0
2798,,PhD,Together,,0,0,02-11-2012,54,763.0,29.0,138.0,76,176,58,0,,9,10,4,0,1,1,1,0,0,3,11,1
1030,1965.0,PhD,Single,40637.0,1,1,17-07-2013,72,22.0,,13.0,0,0,3,2,,0,3,7,0,0,0,0,0,0,3,11,0
624,,Master,Single,,0,0,10-11-2012,5,6.0,4.0,,7,2,15,1,,1,2,6,1,0,0,0,0,0,3,11,1
5176,,Graduation,Together,29604.0,1,0,08-12-2013,88,7.0,6.0,13.0,7,6,14,1,1.0,0,3,9,1,0,0,0,0,0,3,11,0
5552,1963.0,Master,Divorced,48721.0,1,1,13-05-2013,50,,18.0,113.0,47,13,21,6,4.0,2,5,6,0,0,0,0,0,0,3,11,0
868,1966.0,Graduation,Married,,0,1,08-06-2014,99,,0.0,,0,0,4,1,,0,3,6,0,0,0,0,0,0,3,11,0
380,1954.0,Graduation,Divorced,,0,1,10-09-2012,17,1170.0,48.0,,42,32,192,5,11.0,4,9,8,1,0,0,0,0,0,3,11,1
2677,1956.0,Graduation,Together,,0,1,31-03-2013,11,72.0,24.0,68.0,65,4,8,5,3.0,1,6,4,0,0,0,0,0,0,3,11,0
6521,,Graduation,Together,,0,0,18-03-2014,18,613.0,22.0,,33,102,12,1,4.0,6,9,1,0,0,0,0,0,0,3,11,0
6927,1968.0,PhD,Married,,1,1,05-10-2012,70,,,30.0,0,0,10,8,5.0,1,5,8,0,0,0,0,0,0,3,11,0
2877,1974.0,Master,Together,46014.0,1,1,21-01-2013,21,,0.0,59.0,19,9,44,10,,1,8,7,0,0,0,0,0,0,3,11,0
0,,Graduation,Married,,0,0,04-05-2013,66,,10.0,,254,87,54,1,3.0,4,9,1,0,0,0,0,0,0,3,11,0
1584,,Graduation,Married,41443.0,1,0,01-04-2014,79,,7.0,171.0,25,19,89,6,8.0,1,5,8,0,0,0,0,0,0,3,11,0
7264,1978.0,2n Cycle,Single,52195.0,2,1,12-05-2014,2,,0.0,,0,0,1,1,,0,2,8,0,0,0,0,0,0,3,11,0
6274,,Master,Married,83790.0,0,0,15-11-2013,81,,16.0,417.0,42,48,16,1,8.0,10,6,3,0,1,1,0,0,0,3,11,0
1377,1954.0,Master,Widow,,0,1,31-08-2013,24,,4.0,,0,0,66,2,,1,5,7,0,0,0,0,0,0,3,11,0
454,1980.0,Graduation,Together,,1,0,14-11-2012,48,824.0,,,42,32,43,2,11.0,4,11,6,0,0,0,0,0,0,3,11,0
1755,,2n Cycle,Together,,1,0,11-04-2014,93,30.0,11.0,,29,1,18,1,1.0,1,4,3,0,0,0,0,0,0,3,11,0
2075,1969.0,Graduation,Married,,0,0,14-11-2013,56,,,,80,30,10,1,3.0,5,7,1,0,0,0,0,0,0,3,11,0
4785,1970.0,PhD,Together,,0,2,14-04-2014,3,,,154.0,19,0,14,2,,3,11,3,0,0,0,0,0,0,3,11,0
9076,,PhD,Married,30732.0,1,0,05-01-2013,44,155.0,1.0,,0,1,3,4,4.0,1,4,8,0,0,0,0,0,0,3,11,0
7079,,Graduation,Divorced,63887.0,0,1,08-09-2012,38,897.0,23.0,207.0,15,11,92,5,,6,12,6,0,0,0,0,0,0,3,11,0
4653,,Graduation,Together,42011.0,1,0,26-03-2013,46,131.0,0.0,16.0,2,1,39,4,,1,4,8,0,0,0,0,0,0,3,11,0
7375,1976.0,Graduation,Together,,0,1,25-10-2012,84,297.0,7.0,,0,11,182,2,8.0,2,4,8,0,0,0,0,0,0,3,11,0
709,,Graduation,Divorced,51537.0,0,1,09-12-2012,27,787.0,,204.0,0,0,92,3,2.0,2,11,8,0,0,0,0,0,0,3,11,0
460,,PhD,Married,79930.0,0,0,08-08-2012,72,,86.0,740.0,67,51,17,1,,5,8,2,0,0,0,0,0,0,3,11,0
3726,,PhD,Together,34320.0,1,0,16-02-2014,66,4.0,1.0,,3,0,0,1,,0,2,8,0,0,0,0,0,0,3,11,0
6798,1966.0,Graduation,Single,,1,1,20-03-2013,30,,7.0,,4,15,39,9,5.0,1,8,7,0,0,0,0,0,0,3,11,1
5341,1962.0,2n Cycle,Divorced,,0,1,05-01-2013,2,,76.0,,180,138,27,1,6.0,3,4,7,0,0,1,0,0,0,3,11,0
1606,1971.0,Graduation,Together,38590.0,1,0,15-05-2013,65,,,,4,3,3,1,1.0,0,2,8,0,0,0,0,0,0,3,11,0
9617,1951.0,Graduation,Single,,0,0,16-04-2014,37,,,5.0,6,0,4,1,1.0,0,3,3,0,0,0,0,0,0,3,11,0
3233,1965.0,PhD,Married,62745.0,0,1,23-03-2013,89,,21.0,,28,10,32,3,7.0,8,11,5,0,0,0,0,0,0,3,11,0
89,1975.0,2n Cycle,Married,22212.0,1,0,09-12-2013,49,5.0,9.0,20.0,6,8,21,2,,0,4,6,0,0,0,0,0,0,3,11,0
2936,1982.0,Master,Together,,1,0,04-12-2013,46,18.0,0.0,,0,0,1,1,,0,3,7,0,0,0,0,0,0,3,11,0
9449,1958.0,PhD,Single,,0,1,04-10-2013,32,415.0,5.0,,15,35,11,1,5.0,2,11,3,0,0,0,0,0,0,3,11,0
7297,,Graduation,Single,7500.0,1,0,26-12-2013,54,5.0,,10.0,12,7,20,4,,1,3,7,0,0,0,0,0,0,3,11,0
11004,,2n Cycle,Single,,0,1,17-05-2014,23,,,5.0,7,0,2,1,1.0,0,2,4,0,0,0,0,0,0,3,11,0
313,,Graduation,Widow,,0,0,28-10-2013,98,901.0,,,186,163,20,1,,5,10,3,0,1,0,0,0,0,3,11,0
9940,1958.0,Graduation,Together,64961.0,0,1,23-12-2012,97,,114.0,,75,124,38,2,6.0,4,4,3,0,0,0,0,0,0,3,11,0
10735,1971.0,Graduation,Single,22804.0,1,0,31-07-2013,75,,,,2,1,1,1,2.0,0,2,9,0,0,0,0,0,0,3,11,0
9529,1990.0,Graduation,Married,73687.0,0,0,28-11-2013,8,,,503.0,218,13,181,1,3.0,9,9,2,0,0,0,1,0,0,3,11,1
6439,1958.0,Graduation,Married,,0,1,17-08-2012,37,789.0,,133.0,0,28,152,7,11.0,5,8,7,0,0,0,0,0,0,3,11,0
7411,,PhD,Married,31686.0,1,1,05-06-2014,31,,,5.0,0,0,1,2,1.0,0,3,6,0,0,0,0,0,0,3,11,0
2176,1972.0,Graduation,Married,80134.0,1,0,20-05-2013,40,1218.0,16.0,,104,0,80,2,5.0,3,6,6,0,1,1,1,0,0,3,11,1
9265,1953.0,Graduation,Married,,0,1,09-01-2013,74,,64.0,,133,12,77,2,,4,6,5,0,0,0,0,0,0,3,11,0
8867,,PhD,Married,67546.0,0,0,31-08-2012,90,,,768.0,150,38,172,1,,10,5,3,0,0,0,0,0,0,3,11,0
8932,1969.0,Master,Together,65176.0,0,1,29-10-2012,57,960.0,,,220,70,70,4,9.0,6,6,6,0,0,0,0,0,0,3,11,0
10236,,Master,Single,,1,0,16-09-2013,59,16.0,3.0,,6,1,13,2,,0,3,8,0,0,0,0,0,0,3,11,0
6340,,Graduation,Single,,1,0,27-10-2013,52,3.0,3.0,,0,2,11,2,,0,3,6,0,0,0,0,0,0,3,11,0
10089,,Graduation,Divorced,102692.0,0,0,05-04-2013,5,168.0,148.0,444.0,32,172,148,1,6.0,9,13,2,0,1,1,1,1,0,3,11,1
2227,1958.0,2n Cycle,Together,26490.0,0,0,22-09-2012,92,,47.0,,21,20,25,2,3.0,1,5,6,0,0,0,0,0,0,3,11,0
10992,,Graduation,Together,,1,1,29-08-2012,77,,28.0,,45,42,30,5,4.0,6,11,8,0,0,0,0,0,0,3,11,0
5304,1974.0,PhD,Single,30899.0,1,0,13-10-2012,35,,0.0,,0,0,1,2,1.0,0,3,6,0,0,0,0,0,0,3,11,0
309,,PhD,Together,,0,1,16-10-2012,48,,,118.0,13,10,21,3,8.0,3,5,6,0,1,0,0,0,0,3,11,0
3406,1964.0,Graduation,Single,45989.0,0,1,22-10-2012,97,138.0,33.0,,28,24,12,4,,2,7,3,0,0,0,0,0,0,3,11,0
2661,1964.0,Graduation,Single,18701.0,1,1,04-06-2013,95,,4.0,,10,6,10,4,2.0,0,4,5,0,0,0,0,0,0,3,11,0
3153,1957.0,PhD,Single,,2,1,08-12-2013,24,,,,0,0,2,1,,0,2,8,0,0,0,0,0,0,3,11,0
10264,1979.0,Graduation,Divorced,15287.0,1,0,10-10-2012,60,,,,4,3,13,2,1.0,1,2,7,1,0,0,0,0,0,3,11,1
1184,1968.0,PhD,Divorced,,0,2,22-05-2013,46,554.0,41.0,215.0,11,0,24,3,,2,10,5,0,0,0,0,0,0,3,11,0
4200,,Master,Married,44159.0,1,0,17-06-2014,85,,,,24,13,7,4,,1,6,5,0,0,0,0,0,0,3,11,0
9396,,PhD,Married,37717.0,1,0,23-11-2012,31,,0.0,6.0,4,1,5,1,1.0,0,2,9,0,0,0,0,0,0,3,11,0
2387,1952.0,Master,Together,43776.0,1,1,03-02-2013,9,,,71.0,3,2,20,6,5.0,2,4,8,0,0,0,0,0,0,3,11,1
6690,1966.0,Master,Married,,1,1,14-03-2013,30,,4.0,,4,2,20,4,3.0,1,3,7,0,0,0,0,0,0,3,11,0
1225,,Graduation,Married,,0,0,26-06-2014,47,,,398.0,205,84,241,1,,7,8,1,1,0,0,0,0,0,3,11,0
9703,1970.0,PhD,Married,38097.0,1,1,15-10-2012,70,,,35.0,0,1,69,4,3.0,2,2,7,1,0,0,0,0,0,3,11,1
291,1970.0,Graduation,Married,72940.0,0,0,19-06-2013,13,182.0,,,162,149,116,1,,3,6,1,0,0,0,0,0,0,3,11,0
4557,1970.0,Graduation,Together,22070.0,1,0,04-10-2013,11,10.0,,19.0,8,2,21,2,2.0,2,2,6,0,0,0,0,0,0,3,11,0
2379,,Graduation,Single,,0,0,22-09-2012,31,778.0,44.0,499.0,95,73,146,2,3.0,4,5,7,0,0,0,0,0,0,3,11,1
5726,1983.0,Master,Single,,1,0,20-03-2014,15,,,23.0,0,8,6,3,,0,4,5,0,0,0,0,0,1,3,11,0
3066,1975.0,PhD,Together,,0,1,04-02-2014,2,167.0,0.0,,6,2,13,2,4.0,2,4,5,0,0,0,0,0,0,3,11,0
6336,,Graduation,Married,,1,1,06-04-2014,55,,,14.0,8,7,4,4,,0,4,6,0,0,0,0,0,0,3,11,0
10967,,Graduation,Divorced,,1,1,06-02-2013,38,,6.0,40.0,3,7,10,3,2.0,0,4,7,0,0,0,0,0,0,3,11,0
2304,,PhD,Together,,0,1,16-09-2013,86,625.0,,,10,22,7,2,,3,12,4,0,0,0,0,0,0,3,11,0
3445,1956.0,Graduation,Single,60714.0,0,0,17-01-2013,56,216.0,162.0,224.0,101,92,162,2,,4,10,5,0,0,0,0,0,0,3,11,1
7828,1981.0,Master,Together,,0,0,30-04-2014,29,68.0,129.0,396.0,188,22,15,1,3.0,3,5,1,0,0,0,0,0,0,3,11,0
3762,1986.0,PhD,Single,69867.0,0,0,02-04-2013,30,,,512.0,33,130,54,1,,5,8,1,0,0,0,1,0,0,3,11,1
4391,,Master,Divorced,63841.0,0,1,21-04-2013,64,,,,20,7,131,1,9.0,3,9,6,0,0,0,0,0,0,3,11,0
4669,1981.0,Basic,Married,24480.0,1,0,11-02-2013,46,4.0,19.0,9.0,28,25,17,3,,0,4,7,0,0,0,0,0,0,3,11,0
10144,,Graduation,Together,,0,1,25-10-2012,84,,7.0,,0,11,182,2,8.0,2,4,8,0,0,0,0,0,0,3,11,0
8652,1946.0,Graduation,Together,,0,0,31-08-2012,20,84.0,5.0,,150,12,28,2,,1,6,7,0,0,0,0,0,0,3,11,0
1672,1974.0,PhD,Together,65640.0,0,1,01-03-2014,74,,7.0,,20,15,66,1,5.0,1,8,2,0,0,0,0,0,0,3,11,0
8962,,Master,Married,44319.0,1,1,17-04-2014,18,26.0,0.0,,0,0,3,2,,0,3,5,0,0,0,0,0,0,3,11,0
9974,1974.0,Graduation,Married,,1,0,12-07-2013,75,,,,4,5,20,1,3.0,1,2,7,0,0,0,0,0,0,3,11,0
10983,,Graduation,Together,,0,0,29-01-2013,17,304.0,,230.0,150,74,74,1,,3,13,3,0,0,0,0,0,0,3,11,0
8148,,Master,Together,,1,1,08-01-2013,88,285.0,,242.0,55,114,135,13,,2,12,5,0,0,0,0,0,0,3,11,0
10102,1966.0,Graduation,Widow,79946.0,0,0,12-05-2014,19,,183.0,565.0,166,141,28,1,5.0,11,5,3,0,0,0,0,0,0,3,11,0
4697,,Master,Divorced,,0,0,13-06-2013,62,,,81.0,4,3,51,3,,1,5,8,0,0,0,0,0,0,3,11,0
9262,,2n Cycle,Together,,0,0,04-07-2013,11,,,5.0,0,9,12,1,,0,3,7,1,0,0,0,0,0,3,11,0
7254,,Graduation,Together,,1,0,27-12-2013,74,,,,20,8,14,3,3.0,1,3,7,0,0,0,0,0,0,3,11,0
4543,,Graduation,Married,,0,0,31-10-2012,32,777.0,,573.0,216,21,203,1,2.0,7,9,4,0,0,1,0,0,0,3,11,0
4927,,Graduation,Together,16626.0,2,0,15-01-2014,76,8.0,3.0,,21,1,13,3,,0,3,9,0,0,0,0,0,0,3,11,0
10451,,Graduation,Together,,1,1,12-03-2013,6,9.0,,3.0,0,4,8,1,,0,3,6,0,0,0,0,0,0,3,11,0
2926,1952.0,Master,Together,55951.0,0,1,23-08-2012,62,1241.0,,80.0,0,13,40,3,3.0,6,11,8,0,1,0,0,1,0,3,11,0
2874,,2n Cycle,Divorced,,1,0,07-03-2013,20,,,7.0,4,3,8,1,,0,3,7,0,0,0,0,0,0,3,11,0
9738,,Master,Together,,1,0,13-01-2013,43,65.0,,,0,4,11,1,3.0,0,3,8,0,0,0,0,0,0,3,11,0
7119,,Graduation,Single,,0,0,12-01-2013,45,395.0,,263.0,60,54,38,1,,3,6,1,0,0,0,0,0,0,3,11,0
3924,1965.0,PhD,Divorced,,0,1,17-03-2014,34,,0.0,,0,0,35,5,8.0,3,12,5,0,1,0,0,0,0,3,11,0
5827,,Graduation,Divorced,,1,1,16-04-2014,53,,0.0,,2,2,10,4,,1,3,5,0,0,0,0,0,0,3,11,0
5596,1956.0,2n Cycle,Together,58821.0,0,1,12-10-2013,44,,,154.0,19,0,28,1,9.0,2,9,6,0,0,0,0,0,0,3,11,0
10812,,PhD,Married,46377.0,1,0,01-03-2014,89,,,,4,3,0,1,2.0,1,3,4,0,0,0,0,0,0,3,11,0
1717,,Graduation,Single,,1,0,13-04-2014,43,80.0,,,20,13,52,3,5.0,1,4,8,0,0,0,0,0,0,3,11,0
9491,1984.0,Graduation,Together,23976.0,1,0,27-12-2013,68,14.0,,,2,3,25,3,,1,3,7,0,0,0,0,0,0,3,11,0
9274,,Master,Married,,0,0,28-03-2013,44,525.0,,112.0,219,147,63,1,,7,9,2,0,0,0,1,0,0,3,11,0
6609,1966.0,Graduation,Widow,,0,0,18-09-2012,64,,26.0,,17,23,15,1,3.0,0,3,9,0,0,0,0,0,0,3,11,1
6963,,Graduation,Single,,0,0,05-03-2014,85,675.0,,400.0,15,45,11,1,2.0,5,10,1,0,0,1,0,0,0,3,11,0
4440,,Master,Married,,0,1,10-09-2013,93,,0.0,,0,0,10,1,8.0,3,6,7,0,1,0,0,0,0,3,11,0
1379,,Master,Together,,0,0,27-04-2013,12,154.0,2.0,46.0,20,4,15,1,,2,4,4,0,0,0,0,0,0,3,11,0
10032,1976.0,Graduation,Divorced,,1,0,18-01-2014,86,3.0,,14.0,2,12,17,4,3.0,1,3,6,0,0,0,0,0,0,3,11,0
2826,,Graduation,Married,,2,1,28-10-2013,28,,,,2,0,2,2,,0,3,7,0,0,0,0,0,0,3,11,0
2437,,Graduation,Married,,0,0,03-06-2013,69,,,461.0,60,30,61,1,6.0,5,12,3,0,1,0,1,0,0,3,11,0
6320,1976.0,Master,Single,70893.0,0,0,06-02-2013,42,,44.0,561.0,77,44,14,1,6.0,6,10,3,0,0,0,0,0,0,3,11,0
3050,,Graduation,Married,54198.0,1,1,17-12-2013,13,185.0,0.0,28.0,3,2,17,6,,1,6,4,0,0,0,0,0,0,3,11,0
231,,Master,Together,,1,1,11-03-2014,86,24.0,,,0,0,1,2,,0,3,5,0,0,0,0,0,0,3,11,0
2392,,Graduation,Married,,1,1,29-07-2013,59,,,21.0,6,0,27,2,3.0,0,3,7,0,0,0,0,0,0,3,11,0
9478,1985.0,Graduation,Single,66503.0,1,0,14-08-2012,30,,64.0,,65,3,50,2,4.0,3,6,3,0,0,0,0,0,0,3,11,0
113,,Graduation,Married,,1,1,16-07-2013,33,,,,3,1,6,2,1.0,0,3,5,0,0,0,0,0,0,3,11,0
2863,1970.0,Graduation,Single,,1,2,23-08-2013,67,,,172.0,52,50,20,6,2.0,3,10,7,0,1,0,1,0,0,3,11,0
1802,,Graduation,Married,64795.0,0,1,17-01-2013,23,412.0,,119.0,38,29,77,3,,3,12,2,0,0,0,0,0,0,3,11,0
520,,Graduation,Married,,1,0,01-07-2013,81,,,,6,2,9,1,1.0,0,2,7,0,0,0,0,0,0,3,11,0
8275,,PhD,Divorced,,1,1,09-02-2014,6,,,3.0,0,0,1,1,1.0,0,2,7,0,0,0,0,0,0,3,11,0
9750,,PhD,Divorced,64325.0,0,1,07-02-2013,41,,60.0,353.0,78,12,73,5,10.0,3,5,7,0,0,0,0,0,0,3,11,0
2607,1953.0,Graduation,Single,,0,1,11-01-2013,78,,17.0,118.0,7,23,41,6,8.0,2,8,8,0,0,0,0,0,0,3,11,0
7214,,Graduation,Married,62187.0,0,0,05-07-2013,49,,0.0,275.0,45,45,126,1,,8,5,3,0,0,0,0,0,0,3,11,0
5835,1976.0,PhD,Divorced,,1,0,02-07-2013,39,,2.0,28.0,3,2,9,3,,0,4,8,0,0,0,0,0,0,3,11,0
3896,,Graduation,Married,,1,0,07-11-2013,3,22.0,,,0,1,2,1,1.0,0,3,7,0,0,0,0,0,0,3,11,0
10350,1950.0,PhD,Married,54432.0,2,1,09-05-2013,37,,0.0,5.0,0,0,0,1,,0,3,4,0,0,0,0,0,0,3,11,0
7786,,PhD,Single,,1,0,13-02-2013,22,,7.0,59.0,10,5,11,4,3.0,1,4,8,0,0,0,0,0,0,3,11,0
2861,,Graduation,Single,24072.0,1,0,16-04-2013,79,,,,3,0,4,1,1.0,0,2,8,0,0,0,0,0,0,3,11,0
663,1989.0,PhD,Single,,0,0,11-09-2013,46,,2.0,15.0,8,0,6,1,1.0,1,3,4,0,0,0,0,0,0,3,11,0
10675,,PhD,Married,,0,1,03-04-2013,82,,11.0,218.0,0,0,23,2,9.0,3,5,5,0,0,0,0,0,0,3,11,1
2521,1971.0,Master,Married,35178.0,1,0,10-01-2013,10,,,,2,2,18,1,1.0,1,2,7,1,0,0,0,0,0,3,11,1
9592,,Graduation,Together,,1,0,30-06-2013,51,,,,3,0,8,2,2.0,0,3,8,0,0,0,0,0,0,3,11,0
10151,1960.0,Graduation,Divorced,62204.0,0,2,12-09-2012,38,,46.0,,151,46,139,1,4.0,5,12,3,0,0,0,0,0,0,3,11,0
7381,,Graduation,Divorced,75693.0,0,0,06-12-2012,10,797.0,,,72,97,30,1,,4,6,4,0,1,1,1,0,0,3,11,1
4099,1972.0,Graduation,Married,30675.0,1,0,12-11-2012,14,,2.0,16.0,11,2,21,1,,0,3,8,0,0,0,0,0,0,3,11,0
9560,,Graduation,Together,83003.0,0,0,03-03-2013,18,856.0,,,40,25,122,1,7.0,6,8,3,0,0,1,0,0,0,3,11,1
1150,,PhD,Together,,0,0,26-09-2013,36,755.0,,562.0,104,64,224,1,,6,4,1,0,0,1,0,0,0,3,11,0
10172,1988.0,Graduation,Single,68655.0,0,0,10-08-2012,95,456.0,,,75,118,38,1,4.0,5,11,3,0,0,0,0,0,0,3,11,0
11191,1986.0,Graduation,Divorced,,0,0,07-12-2013,11,37.0,,,11,3,18,1,2.0,1,4,6,0,0,0,0,0,0,3,11,0
9707,1969.0,PhD,Married,,0,1,23-11-2012,65,,0.0,,0,0,34,3,4.0,2,11,8,0,1,0,0,1,0,3,11,0
6245,1950.0,PhD,Together,,0,1,13-06-2013,71,,14.0,68.0,19,14,14,2,3.0,5,8,3,0,0,0,0,0,0,3,11,0
8234,,Basic,Together,,1,0,15-08-2013,13,1.0,,,0,1,3,1,,0,2,8,1,0,0,0,0,0,3,11,1
1411,,Graduation,Divorced,82623.0,0,0,10-11-2013,58,,,204.0,172,153,173,1,,9,4,1,0,0,0,0,0,0,3,11,0
8553,1965.0,Graduation,Married,44300.0,1,1,23-06-2013,65,,,,0,0,3,2,1.0,0,3,6,0,0,0,0,0,0,3,11,0
1826,1970.0,Graduation,Divorced,84835.0,0,0,16-06-2014,0,,,,111,189,218,1,4.0,4,6,1,0,0,0,0,0,0,3,11,1
8842,,Graduation,Widow,,1,1,25-12-2012,33,15.0,0.0,12.0,7,3,7,3,,0,3,7,0,0,0,0,0,0,3,11,0
11030,1976.0,Master,Married,33181.0,1,0,03-01-2014,90,9.0,0.0,3.0,0,0,4,1,,0,2,6,1,0,0,0,0,0,3,11,0
2579,1957.0,Graduation,Married,,0,1,17-12-2013,95,495.0,33.0,255.0,11,33,8,4,,7,9,4,0,0,0,0,0,0,3,11,0
175,,Graduation,Married,,1,0,10-01-2013,93,,80.0,455.0,52,107,93,2,,4,8,4,1,0,1,0,0,0,3,11,0
9185,1966.0,PhD,Single,,0,0,28-10-2013,38,,20.0,514.0,13,30,0,3,4.0,6,5,3,0,0,0,0,0,0,3,11,1
11056,,Graduation,Married,,0,0,27-10-2012,18,,,410.0,119,0,22,1,,4,10,1,0,0,0,0,0,0,3,11,0
9365,,PhD,Single,,0,1,22-12-2012,57,1048.0,0.0,217.0,0,0,12,5,,3,5,6,0,0,0,0,0,0,3,11,0
6201,1978.0,Graduation,Single,38643.0,1,1,29-11-2013,45,,,14.0,0,1,10,2,,0,3,7,0,0,0,0,0,1,3,11,0
2061,,Graduation,Married,50737.0,0,1,11-05-2013,61,,0.0,11.0,0,0,10,1,,0,4,6,0,1,0,0,0,0,3,11,0
6184,,PhD,Married,68462.0,0,0,12-12-2012,6,,64.0,,84,128,48,1,,3,8,1,0,0,0,0,0,0,3,11,0
6142,1943.0,Master,Married,,0,0,20-08-2013,65,,,177.0,69,0,8,1,,3,5,2,0,0,0,0,0,1,3,11,0
4107,1948.0,PhD,Together,46681.0,0,2,08-10-2013,52,269.0,,,15,19,38,2,,6,4,5,0,0,0,0,0,0,3,11,0
7274,,Graduation,Married,,0,0,28-09-2012,87,,,,212,163,61,1,,7,10,2,0,1,0,0,0,0,3,11,0
9336,1969.0,PhD,Widow,,0,1,22-03-2014,38,,,83.0,0,0,41,3,,2,10,4,0,0,0,0,0,0,3,11,0
2958,1978.0,Graduation,Married,28442.0,2,0,24-02-2014,53,19.0,,,11,8,6,3,2.0,1,4,4,0,0,0,0,0,0,3,11,0
933,1978.0,PhD,Married,,1,0,23-11-2012,31,9.0,0.0,6.0,4,1,5,1,1.0,0,2,9,0,0,0,0,0,0,3,11,0
5837,1967.0,Graduation,Married,51479.0,1,1,28-12-2012,67,247.0,8.0,160.0,6,8,65,7,6.0,3,6,7,0,0,0,0,0,0,3,11,0
10704,1969.0,Graduation,Single,,0,1,21-08-2012,65,404.0,0.0,,28,27,142,2,,2,9,4,0,0,0,0,0,0,3,11,0
5125,,Graduation,Married,,0,0,17-05-2013,64,333.0,,,129,42,29,1,,10,11,2,0,0,0,0,0,0,3,11,0
4432,1976.0,Graduation,Divorced,,1,0,16-03-2013,82,2.0,3.0,,6,11,9,2,2.0,0,3,7,0,0,0,0,0,0,3,11,0
5955,1962.0,Graduation,Together,,0,0,17-11-2012,27,,33.0,,151,133,233,1,,3,8,3,0,0,0,0,0,0,3,11,0
2928,1975.0,PhD,Single,52614.0,0,1,01-12-2012,63,789.0,,,12,9,38,2,,4,8,8,0,0,0,0,0,0,3,11,0
5680,1984.0,2n Cycle,Married,35684.0,1,0,22-04-2014,66,10.0,4.0,7.0,0,6,3,1,1.0,0,3,6,0,0,0,0,0,0,3,11,0
10313,,Graduation,Married,,1,1,28-10-2012,69,,4.0,,6,2,38,6,5.0,1,4,8,0,0,0,0,0,0,3,11,0
2557,,Master,Single,29548.0,1,0,29-08-2013,52,,1.0,6.0,3,1,11,1,1.0,1,2,4,1,0,0,0,0,0,3,11,0
1245,1966.0,Graduation,Single,63810.0,0,1,11-11-2012,45,,,,16,12,101,4,4.0,3,12,8,0,1,0,0,0,0,3,11,0
1519,1972.0,PhD,Single,,1,1,22-06-2013,2,38.0,,,3,3,3,3,3.0,0,3,8,0,0,0,0,0,0,3,11,1
10703,1975.0,Master,Single,46098.0,1,1,18-08-2012,86,57.0,,27.0,0,0,36,4,,2,2,8,0,0,0,0,0,0,3,11,0
1726,,Graduation,Single,,0,0,18-03-2013,23,,9.0,15.0,13,2,39,1,,1,2,9,1,0,0,0,0,0,3,11,1
4459,1989.0,Graduation,Single,,1,0,30-12-2012,13,,4.0,14.0,4,4,1,1,1.0,0,3,8,0,0,0,0,0,0,3,11,0
1729,1961.0,PhD,Together,66426.0,0,1,02-10-2013,14,,24.0,,32,24,157,2,,5,10,6,0,0,0,0,0,0,3,11,0
